;00_type_model;0_auc;0_precision;0_recall;1_normalisation;1_SMOT;1_fold;2_solver;3_activation;3_hiddenlayer;3_alpha;4_beta1ADAM;4_beta2ADAM;4_epsilonADAM
0;MLP_Classifier;0.4989;0;0;YES;NO;3;ADAM;logistic;5z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.4989;0;0;YES;NO;3;ADAM;logistic;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4989;0;0;YES;NO;3;ADAM;logistic;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4989;0;0;YES;NO;3;ADAM;logistic;5z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.4988;0.4499;0.2434;NO;NO;1;ADAM;logistic;1z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4988;0.4585;0.5313;NO;YES;4;ADAM;logistic;5z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4988;0.4502;0.2946;NO;NO;1;ADAM;logistic;5z;0z001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.4988;0.4324;0.5793;NO;YES;2;ADAM;logistic;5z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.4988;0.0556;0.0104;YES;NO;2;ADAM;relu;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4988;0.057;0.2195;YES;YES;4;ADAM;relu;5z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.4988;0.4501;0.2729;NO;NO;1;ADAM;identity;1z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4988;0.4512;0.5519;NO;YES;1;ADAM;identity;5z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.4988;0.4323;0.5631;NO;YES;2;ADAM;logistic;1z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.4987;0.4521;0.3864;NO;NO;3;ADAM;relu;1z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4987;0.0569;0.2073;YES;YES;4;ADAM;logistic;5z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.4987;0.0476;0.0122;YES;NO;4;ADAM;relu;1z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4987;0.4507;0.3969;NO;NO;1;ADAM;relu;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4987;0.4511;0.5364;NO;YES;1;ADAM;identity;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4986;0.4496;0.2558;NO;NO;1;ADAM;logistic;1z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.4986;0.4584;0.5557;NO;YES;4;ADAM;logistic;1z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4986;0.4321;0.5615;NO;YES;2;ADAM;logistic;1z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4986;0.451;0.5132;NO;YES;1;ADAM;relu;1z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4986;0.451;0.5426;NO;YES;1;ADAM;relu;1z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4986;0.4584;0.5557;NO;YES;4;ADAM;identity;1z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;1z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;1z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;1z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.4985;0;0;YES;NO;1;ADAM;identity;1z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;5z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;5z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.4985;0.4321;0.5663;NO;YES;2;ADAM;identity;5z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;5z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.4985;0;0;YES;NO;1;ADAM;identity;5z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;5z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4985;0;0;YES;NO;1;ADAM;logistic;1z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.4985;0;0;YES;NO;1;ADAM;logistic;1z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;logistic;5z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;logistic;5z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;relu;1z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4985;0.4508;0.5116;NO;YES;1;ADAM;relu;1z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.4985;0;0;YES;NO;2;ADAM;relu;5z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.4985;0.4502;0.3504;NO;NO;1;ADAM;relu;5z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;1z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4985;0;0;YES;NO;3;ADAM;identity;1z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;1z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;1z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.4985;0;0;YES;NO;1;ADAM;identity;1z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;1z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;identity;5z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.4985;0;0;YES;NO;1;ADAM;identity;5z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;logistic;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;logistic;1z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;logistic;1z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4985;0.4583;0.5282;NO;YES;4;ADAM;logistic;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4985;0;0;YES;NO;3;ADAM;logistic;5z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;logistic;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;logistic;5z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.4985;0;0;YES;NO;4;ADAM;logistic;5z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.4984;0.4518;0.4127;NO;NO;3;ADAM;relu;1z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.4984;0.4315;0.4078;NO;NO;2;ADAM;relu;5z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4984;0.4579;0.4565;NO;NO;4;ADAM;relu;5z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.4984;0.4583;0.5618;NO;YES;4;ADAM;identity;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4983;0.0567;0.2073;YES;YES;4;ADAM;relu;5z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.4983;0.0568;0.2683;YES;YES;4;ADAM;identity;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.4983;0.4492;0.2744;NO;NO;1;ADAM;logistic;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4983;0.0541;0.0488;YES;NO;4;lbfgs;logistic;5z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.4982;0.4314;0.4531;NO;NO;2;ADAM;relu;1z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4982;0.4569;0.3237;NO;NO;4;ADAM;identity;5z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4982;0.4488;0.2512;NO;NO;1;ADAM;logistic;1z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.4982;0.0567;0.2317;YES;YES;4;ADAM;relu;1z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;relu;1z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;identity;1z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;identity;1z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;identity;1z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.4981;0;0;YES;NO;1;ADAM;identity;1z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;identity;5z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;identity;5z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;logistic;5z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;logistic;5z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;logistic;5z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;logistic;5z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4981;0.4578;0.5053;NO;YES;4;ADAM;relu;1z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.4981;0.4312;0.4466;NO;NO;2;ADAM;relu;1z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;relu;1z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.4981;0;0;YES;NO;1;ADAM;relu;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;identity;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4981;0;0;YES;NO;1;ADAM;identity;1z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.4981;0;0;YES;NO;1;ADAM;identity;1z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.4981;0;0;YES;NO;1;ADAM;identity;1z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4981;0;0;YES;NO;1;ADAM;identity;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;identity;5z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;identity;5z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4981;0;0;YES;NO;1;ADAM;identity;5z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.4981;0;0;YES;NO;1;ADAM;identity;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;logistic;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4981;0.0566;0.2195;YES;YES;4;ADAM;logistic;5z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;logistic;5z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;logistic;5z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;logistic;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;logistic;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4981;0;0;YES;NO;4;ADAM;logistic;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.498;0.4513;0.4158;NO;NO;3;ADAM;relu;1z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.498;0.0567;0.2439;YES;YES;4;ADAM;relu;1z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.498;0.4487;0.2713;NO;NO;1;ADAM;identity;1z;0z001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.498;0.4316;0.5566;NO;YES;2;ADAM;logistic;1z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.498;0.4495;0.3519;NO;NO;1;ADAM;relu;1z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4979;0.0565;0.2073;YES;YES;4;ADAM;relu;5z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.4979;0.4516;0.4977;NO;YES;3;ADAM;relu;5z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4979;0.4577;0.5282;NO;YES;4;ADAM;logistic;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.4978;0;0;YES;NO;4;ADAM;relu;1z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.4978;0.4503;0.5333;NO;YES;1;ADAM;relu;5z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4978;0;0;YES;NO;4;ADAM;identity;1z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.4978;0;0;YES;NO;4;ADAM;identity;5z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4978;0;0;YES;NO;1;ADAM;identity;5z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4978;0;0;YES;NO;1;ADAM;relu;1z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.4978;0.4516;0.5193;NO;YES;3;ADAM;relu;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4978;0;0;YES;NO;4;ADAM;relu;5z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4978;0;0;YES;NO;4;ADAM;identity;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4978;0;0;YES;NO;4;ADAM;identity;1z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4978;0;0;YES;NO;4;ADAM;identity;1z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4978;0;0;YES;NO;4;ADAM;identity;5z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.4978;0;0;YES;NO;4;ADAM;identity;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4978;0.4314;0.534;NO;YES;2;ADAM;identity;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4978;0;0;YES;NO;4;ADAM;identity;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4978;0;0;YES;NO;1;ADAM;identity;5z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.4978;0;0;YES;NO;4;ADAM;logistic;5z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4977;0.45;0.4884;NO;YES;1;ADAM;relu;5z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.4977;0;0;YES;NO;3;ADAM;identity;5z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.4977;0.4312;0.5016;NO;YES;2;ADAM;relu;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4977;0;0;YES;NO;2;ADAM;relu;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.4977;0;0;YES;NO;3;ADAM;identity;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4976;0.0625;0.018;YES;NO;3;ADAM;relu;1z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.4976;0.4505;0.3586;NO;NO;3;ADAM;relu;1z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4976;0.4482;0.2884;NO;NO;1;ADAM;identity;5z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.4976;0.4565;0.3847;NO;NO;4;ADAM;relu;1z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.4976;0.0563;0.2073;YES;YES;4;ADAM;logistic;5z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4976;0.4497;0.4574;NO;YES;1;ADAM;logistic;5z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.4975;0.0667;0.027;YES;NO;3;ADAM;relu;1z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.4975;0.4306;0.4417;NO;NO;2;ADAM;relu;1z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.4975;0.4488;0.3535;NO;NO;1;ADAM;relu;5z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.4975;0.4471;0.2357;NO;NO;1;ADAM;identity;5z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.4975;0.4473;0.2434;NO;NO;1;ADAM;logistic;1z;0z001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.4975;0.4567;0.4183;NO;NO;4;ADAM;relu;1z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4975;0.0417;0.0122;YES;NO;4;ADAM;relu;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4974;0.4306;0.4515;NO;NO;2;ADAM;relu;1z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.4974;0;0;YES;NO;2;ADAM;relu;1z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.4974;0;0;YES;NO;1;ADAM;identity;5z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.4974;0.447;0.2419;NO;NO;1;ADAM;logistic;5z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.4974;0;0;YES;NO;1;ADAM;logistic;5z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.4974;0.457;0.487;NO;YES;4;ADAM;logistic;5z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.4974;0.4486;0.3519;NO;NO;1;ADAM;relu;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4974;0;0;YES;NO;4;ADAM;relu;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4974;0;0;YES;NO;2;ADAM;relu;5z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4974;0;0;YES;NO;4;ADAM;identity;1z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4974;0;0;YES;NO;4;ADAM;identity;1z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.4974;0;0;YES;NO;4;ADAM;identity;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4974;0;0;YES;NO;4;ADAM;identity;5z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4974;0;0;YES;NO;4;ADAM;identity;5z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.4974;0;0;YES;NO;4;ADAM;identity;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4974;0;0;YES;NO;4;ADAM;identity;5z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.4974;0;0;YES;NO;1;ADAM;identity;5z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4974;0;0;YES;NO;1;ADAM;identity;5z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.4974;0.4474;0.2574;NO;NO;1;ADAM;logistic;1z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.4974;0;0;YES;NO;4;ADAM;logistic;5z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4974;0;0;YES;NO;4;ADAM;logistic;5z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.4974;0;0;YES;NO;1;ADAM;logistic;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4974;0.4309;0.5097;NO;YES;2;ADAM;logistic;5z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.4974;0;0;YES;NO;4;lbfgs;identity;1z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.4974;0;0;YES;NO;4;lbfgs;identity;1z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.4973;0;0;YES;NO;3;ADAM;relu;5z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.4973;0;0;YES;NO;3;ADAM;relu;5z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4973;0.431;0.5405;NO;YES;2;ADAM;identity;1z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4973;0.4572;0.5466;NO;YES;4;ADAM;logistic;1z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4973;0.4444;0.1674;NO;NO;1;ADAM;logistic;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.4973;0.0771;0.5315;NO;YES;3;lbfgs;identity;1z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.4972;0.4497;0.5194;NO;YES;1;ADAM;relu;1z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.4972;0.4509;0.49;NO;YES;3;ADAM;relu;5z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.4972;0.431;0.5712;NO;YES;2;ADAM;logistic;1z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.4972;0.04;0.0122;YES;NO;4;ADAM;relu;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.4972;0.4571;0.5282;NO;YES;4;ADAM;relu;1z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.4972;0.4569;0.5099;NO;YES;4;ADAM;relu;1z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4972;0.0561;0.2073;YES;YES;4;ADAM;relu;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4972;0.4473;0.2698;NO;NO;1;ADAM;identity;1z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.4971;0.4304;0.4806;NO;NO;2;ADAM;relu;1z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.4971;0.4497;0.5333;NO;YES;1;ADAM;logistic;5z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.4971;0.457;0.5435;NO;YES;4;ADAM;identity;5z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.497;0.4307;0.5534;NO;YES;2;ADAM;relu;1z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.497;0;0;YES;NO;1;ADAM;relu;1z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.497;0.4501;0.4111;NO;NO;3;ADAM;relu;5z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.497;0;0;YES;NO;3;ADAM;identity;5z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.497;0.4461;0.2372;NO;NO;1;ADAM;logistic;5z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.497;0.4502;0.4266;NO;NO;3;ADAM;relu;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.497;0;0;YES;NO;4;ADAM;identity;1z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.497;0;0;YES;NO;4;ADAM;identity;1z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.497;0.4554;0.3511;NO;NO;4;ADAM;identity;1z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.497;0;0;YES;NO;4;ADAM;identity;1z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.497;0;0;YES;NO;4;ADAM;identity;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.497;0;0;YES;NO;3;ADAM;identity;5z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.497;0;0;YES;NO;1;ADAM;logistic;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.497;0;0;YES;NO;4;lbfgs;identity;1z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.497;0;0;YES;NO;4;lbfgs;identity;5z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.497;0;0;YES;NO;4;lbfgs;identity;5z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.497;0;0;YES;NO;4;lbfgs;identity;5z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.4969;0.4493;0.5085;NO;YES;1;ADAM;relu;5z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.4969;0.4465;0.2589;NO;NO;1;ADAM;logistic;1z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.4968;0.4305;0.5566;NO;YES;2;ADAM;logistic;1z;0z0001;0z5;0z555;0z00001
0;MLP_Classifier;0.4968;0.448;0.3674;NO;NO;1;ADAM;relu;5z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.4968;0.4462;0.2574;NO;NO;1;ADAM;logistic;1z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.4967;0.4497;0.408;NO;NO;3;ADAM;relu;1z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.4967;0.4491;0.5132;NO;YES;1;ADAM;relu;5z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.4967;0.4545;0.313;NO;NO;4;ADAM;identity;5z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.4967;0.442;0.1535;NO;NO;1;ADAM;logistic;5z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4967;0.0492;0.0366;YES;NO;4;lbfgs;relu;5z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.4966;0;0;YES;NO;3;ADAM;relu;1z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.4966;0;0;YES;NO;1;ADAM;relu;1z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.4966;0;0;YES;NO;4;ADAM;relu;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.4966;0.4302;0.534;NO;YES;2;ADAM;identity;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.4966;0;0;YES;NO;3;ADAM;identity;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.4966;0.4398;0.1302;NO;NO;1;ADAM;logistic;1z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.4966;0;0;YES;NO;1;ADAM;logistic;5z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.4966;0;0;YES;NO;1;ADAM;logistic;5z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.4965;0.4304;0.5858;NO;YES;2;ADAM;logistic;5z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.4964;0.4563;0.5176;NO;YES;4;ADAM;relu;1z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.4964;0.4454;0.2527;NO;NO;1;ADAM;identity;5z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.4964;0.4491;0.3818;NO;NO;3;ADAM;relu;1z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.4964;0.4501;0.4807;NO;YES;3;ADAM;relu;5z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.4964;0.4433;0.1938;NO;NO;1;ADAM;logistic;5z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.4963;0.4492;0.4034;NO;NO;3;ADAM;relu;1z;0z001;0z5;0z999;0z00000001
